1,2,3,4,5
72.1,1150,0.0,88.91,1090.0
72.12,1130,6.9,89.03,1270.0
72.17,1180,13.6,88.99,1230.0
72.16,1170,0.0,88.99,1230.0
72.12,1130,0.0,89.03,1200.0
72.14,1150,0.0,89.04,1210.0
72.18,1160,0.0,89.03,1200.0
72.1,1060,0.0,89.01,1130.0
72.1,1060,0.0,89.03,1150.0
72.12,1080,0.0,89.06,1180.0
72.14,1110,0.0,89.02,1120.0
72.14,1110,0.0,88.91,1040.0
72.07,1030,0.0,88.95,1080.0
72.11,1070,0.0,88.92,1120.0
72.07,1030,0.2,88.9,1100.0
72.09,1050,38.7,88.8,1060.0
72.06,1020,0.0,88.93,1120.0
72.04,1000,0.0,88.83,1040.0
71.99,940,0.0,89.01,1120.0
72.07,1030,0.0,89.14,1200.0
72.13,1090,10.2,89.13,1190.0
72.14,1150,1.4,89.08,1170.0
72.12,1120,0.0,89.08,1170.0
72.08,1070,0.1,89.07,1160.0
72.12,1120,5.2,89.11,1180.0
72.11,1110,0.0,89.1,1170.0
72.11,1140,0.0,89.13,1200.0
72.14,1180,0.0,89.15,1210.0
72.12,1150,0.0,89.13,1190.0
72.13,1160,0.0,89.13,1200.0
72.17,1210,0.0,89.12,1190.0
72.15,1190,0.0,89.15,1220.0
72.17,1220,0.0,89.12,1190.0
72.16,1200,0.0,89.04,1130.0
72.13,1160,0.0,89.13,1200.0
72.17,1220,0.0,89.11,1180.0
72.2,1260,0.0,89.1,1170.0
72.17,1220,0.0,89.1,1130.0
72.16,1210,0.0,89.11,1140.0
72.16,1210,0.1,89.11,1140.0
72.19,1170,0.0,89.09,1120.0
72.2,1180,0.0,89.13,1160.0
72.23,1220,0.1,89.12,1150.0
72.24,1230,0.0,89.1,1180.0
72.22,1200,0.0,89.19,1250.0
72.26,1250,0.1,89.17,1240.0
72.3,1300,0.5,89.14,1250.0
72.28,1280,0.0,88.88,1040.0
72.17,1090,0.1,88.8,920.0
72.12,1040,0.0,88.93,1020.0
72.14,1060,0.0,88.8,920.0
72.11,1020,0.0,88.85,995.0
72.1,1010,0.0,88.89,1020.0
72.08,975,0.0,88.98,1090.0
72.1,1000,0.0,88.92,1110.0
72.05,945,0.0,88.88,1080.0
72.07,965,0.0,88.88,1080.0
72.02,910,0.0,88.86,1040.0
72.01,900,0.0,88.81,1000.0
72.0,890,2.7,88.86,1000.0
72.03,925,0.1,88.87,1010.0
72.03,925,0.1,88.87,1010.0
72.01,900,0.0,88.86,940.0
72.04,935,0.1,88.96,1020.0
72.09,990,0.0,89.28,1280.0
72.3,1220,0.0,89.27,1240.0
72.33,1260,0.0,89.33,1300.0
72.35,1280,0.3,89.31,1280.0
72.44,1360,48.1,89.42,1390.0
72.52,1450,43.9,89.47,1440.0
72.52,1450,0.9,89.34,1390.0
72.43,1350,13.8,89.3,1350.0
72.38,1300,0.0,89.26,1310.0
72.37,1290,28.7,89.34,1420.0
72.45,1390,0.8,89.63,1700.0
72.88,2070,0.0,90.09,2170.0
73.15,2480,0.0,90.23,2520.0
73.3,2800,0.0,90.21,2650.0
73.23,2680,0.0,90.14,2420.0
73.18,2590,0.0,90.24,2970.0
73.36,2970,0.1,90.4,3520.0
73.55,3470,0.0,90.17,3180.0
73.27,3060,0.0,90.08,3020.0
73.08,2720,0.0,89.98,2720.0
73.05,2630,0.1,90.05,2760.0
73.06,2650,1.1,90.07,2740.0
72.85,2320,0.0,90.01,2500.0
72.56,1950,0.0,89.33,1420.0
72.34,1550,2.2,89.08,1180.0
72.25,1280,12.0,88.94,1070.0
72.12,1080,1.8,88.68,876.0
72.02,920,0.5,88.6,820.0
72.01,910,0.1,88.54,782.0
71.98,850,3.8,88.57,800.0
72.02,910,0.1,88.51,840.0
71.95,790,0.0,88.6,868.0
72.01,885,18.7,88.53,830.0
71.98,850,0.2,88.28,701.0
71.8,630,3.2,88.25,690.0
71.77,656,0.7,88.25,690.0
71.8,680,0.0,88.3,708.0
71.82,696,0.0,88.3,708.0
71.84,715,0.0,88.25,705.0
71.82,675,0.0,88.28,718.0
71.83,685,0.0,88.25,705.0
71.81,667,0.0,88.29,723.0
71.84,695,0.1,88.22,642.0
71.83,675,0.0,88.28,675.0
71.83,675,2.5,88.2,630.0
71.83,635,14.6,88.21,633.0
71.8,610,5.1,88.22,638.0
71.78,595,0.0,88.56,840.0
72.02,845,0.0,88.51,814.0
71.99,795,0.0,88.2,625.0
71.75,560,0.0,88.24,680.0
71.75,550,1.3,88.19,655.0
71.74,540,0.0,87.83,510.0
71.51,400,21.4,88.01,528.0
71.5,425,0.0,87.88,478.0
71.48,420,3.5,87.84,462.0
71.47,445,0.4,87.75,430.0
71.39,395,0.0,87.71,405.0
71.34,365,0.0,87.83,450.0
71.32,355,0.1,87.74,403.0
71.33,360,2.3,87.86,460.0
71.31,350,0.0,87.78,424.0
71.35,370,0.0,87.63,339.0
71.18,295,1.5,87.58,338.0
71.13,275,0.1,87.59,317.0
71.1,285,0.0,87.6,321.0
71.07,270,0.0,87.61,325.0
71.11,280,0.0,87.65,342.0
71.16,300,0.1,87.64,338.0
71.2,320,0.0,87.61,325.0
71.12,285,5.1,87.59,317.0
71.11,282,68.1,87.59,317.0
71.14,292,0.2,87.59,310.0
71.09,276,0.5,87.59,310.0
71.16,300,0.0,87.62,322.0
71.12,285,0.0,87.61,318.0
71.13,290,10.6,87.6,313.0
71.15,296,0.1,87.59,310.0
71.14,293,10.3,87.6,313.0
71.13,290,0.0,87.6,313.0
71.13,290,0.0,87.6,338.0
71.11,282,0.0,87.66,357.0
71.15,295,0.0,87.62,345.0
71.18,305,5.5,87.67,360.0
71.23,325,0.0,87.67,345.0
71.21,316,0.0,87.59,309.0
71.14,292,0.0,87.57,301.0
71.04,260,0.0,87.48,270.0
71.02,254,0.0,87.43,253.0
70.95,235,0.0,87.47,286.0
70.95,255,0.0,87.47,286.0
70.95,255,0.0,87.46,282.0
70.95,255,0.0,87.45,279.0
70.91,248,0.0,87.42,250.0
70.91,248,2.2,87.42,250.0
70.91,248,0.0,87.4,243.0
70.89,245,0.1,87.4,243.0
70.89,245,0.0,87.4,243.0
70.89,245,0.0,87.4,243.0
70.89,245,0.0,87.39,240.0
70.88,241,0.0,87.55,293.0
70.94,252,0.1,87.61,342.0
71.12,292,0.0,87.52,304.0
71.09,285,0.5,87.44,275.0
71.03,270,0.4,87.42,267.0
70.97,258,0.0,87.42,274.0
70.96,255,0.0,87.4,265.0
70.93,250,0.0,87.4,265.0
70.93,250,3.3,87.41,269.0
70.93,250,7.4,87.48,289.0
70.95,255,0.1,87.64,330.0
71.13,295,0.0,87.52,283.0
71.12,290,0.0,87.53,286.0
71.08,283,0.0,87.49,290.0
71.06,278,0.0,87.49,290.0
71.05,275,0.0,87.47,280.0
71.05,275,0.0,87.5,295.0
71.05,275,0.0,87.49,304.0
71.05,275,0.0,87.49,304.0
71.05,275,0.0,87.49,304.0
71.05,275,0.0,87.47,297.0
71.05,275,0.0,87.48,300.0
71.01,265,0.0,87.48,300.0
71.01,265,0.0,87.48,300.0
71.01,280,0.0,87.47,297.0
71.01,280,0.0,87.48,300.0
70.97,270,0.0,87.47,297.0
70.97,270,0.8,87.46,294.0
70.96,268,5.3,87.47,297.0
70.99,275,0.0,87.5,301.0
71.02,285,0.0,87.53,315.0
71.06,297,0.0,87.47,289.0
71.03,288,0.0,87.48,293.0
71.02,285,0.1,87.46,285.0
70.99,275,0.1,87.46,285.0
70.99,275,0.0,87.47,289.0
70.97,270,0.0,87.47,286.0
70.97,270,0.0,87.53,310.0
71.01,280,1.0,87.53,310.0
71.01,280,20.6,87.56,325.0
71.08,303,0.4,87.59,340.0
71.12,315,0.1,87.57,330.0
71.13,318,0.0,87.58,335.0
71.13,318,0.1,87.58,335.0
71.13,318,0.0,87.53,310.0
71.13,318,0.0,87.59,335.0
71.14,320,0.0,87.62,349.0
71.18,333,0.0,87.63,352.0
71.23,350,5.6,87.57,330.0
71.18,333,1.2,87.61,343.0
71.13,318,0.9,87.6,340.0
71.16,325,5.9,87.54,320.0
71.14,320,0.0,87.59,335.0
71.15,323,0.1,87.64,355.0
71.2,340,1.9,87.57,330.0
71.18,333,12.4,87.57,330.0
71.15,323,6.5,87.63,352.0
71.21,343,25.5,87.66,364.0
71.27,363,0.0,87.65,360.0
71.27,363,0.0,87.65,360.0
71.26,360,0.0,87.66,369.0
71.28,367,0.0,87.66,369.0
71.28,367,0.0,87.62,352.0
71.27,363,0.0,87.62,348.0
71.24,353,0.3,87.6,338.0
71.22,346,0.0,87.6,338.0
71.19,335,0.0,87.57,327.0
71.16,325,0.0,87.59,335.0
71.15,323,0.0,87.59,335.0
71.18,333,0.0,87.59,335.0
71.19,335,0.0,87.58,332.0
71.19,335,0.0,87.52,308.0
71.15,323,0.0,87.52,308.0
71.09,305,0.0,87.53,312.0
71.08,303,0.0,87.48,291.0
71.05,293,0.0,87.46,284.0
71.04,290,0.0,87.49,294.0
71.02,285,0.0,87.54,323.0
71.07,300,0.0,87.53,320.0
71.11,310,0.0,87.53,320.0
71.1,310,0.0,87.54,323.0
71.11,312,0.0,87.53,305.0
71.13,318,0.0,87.52,300.0
71.1,309,0.0,87.51,298.0
71.09,305,0.0,87.5,298.0
71.08,302,1.8,87.51,302.0
71.07,300,0.0,87.53,310.0
71.1,309,0.0,87.52,305.0
71.1,309,0.0,87.52,305.0
71.1,309,0.0,87.53,310.0
71.11,312,0.1,87.73,382.0
71.2,340,0.0,87.81,420.0
71.35,393,0.0,87.8,420.0
71.42,418,0.0,87.77,407.0
71.39,407,0.0,87.76,402.0
71.4,410,0.0,87.78,436.0
71.4,410,0.0,87.84,470.0
71.45,430,0.0,87.78,436.0
71.41,414,0.0,87.78,436.0
71.43,422,0.1,87.82,457.0
71.4,410,0.1,87.9,500.0
71.48,443,0.0,87.91,505.0
71.52,460,0.1,87.8,447.0
71.44,426,0.1,87.78,428.0
71.46,435,0.0,87.81,442.0
71.37,400,0.0,87.72,400.0
71.42,418,0.0,87.81,452.0
71.4,410,0.0,87.79,441.0
71.41,414,0.0,87.76,425.0
71.4,410,0.0,87.76,425.0
71.38,403,0.0,87.77,430.0
71.38,403,0.0,87.76,425.0
71.38,403,0.0,87.74,425.0
71.36,396,0.0,87.67,400.0
71.35,393,0.0,87.47,336.0
71.14,320,0.0,87.46,325.0
71.05,290,0.6,87.46,325.0
70.99,280,0.0,87.49,337.0
70.96,283,0.0,87.45,318.0
70.94,280,0.0,87.43,308.0
70.92,276,0.0,87.43,308.0
70.94,290,0.0,87.53,340.0
70.99,315,0.0,87.55,348.0
71.03,325,0.0,87.51,334.0
71.04,328,1.4,87.54,347.0
71.07,335,0.1,87.52,340.0
71.07,338,0.0,87.6,370.0
71.08,341,0.0,87.61,368.0
71.1,347,0.0,87.49,325.0
71.1,347,0.0,87.49,325.0
71.05,332,0.0,87.43,305.0
71.0,320,0.0,87.42,303.0
70.98,314,0.0,87.42,303.0
70.97,312,0.0,87.42,314.0
70.96,310,0.0,87.46,325.0
70.96,310,0.0,87.54,351.0
71.01,323,0.0,87.53,355.0
71.06,335,11.1,87.51,342.0
71.01,323,6.1,87.53,355.0
71.02,325,0.1,87.54,358.0
71.06,335,0.0,87.55,360.0
71.02,325,0.0,87.51,342.0
71.02,325,0.0,87.49,340.0
70.98,315,0.0,87.51,342.0
71.04,330,0.0,87.55,362.0
71.05,333,0.0,87.57,368.0
71.09,344,0.1,87.59,375.0
71.09,344,0.5,87.53,355.0
71.04,330,0.0,87.52,350.0
71.03,326,0.0,87.51,347.0
71.0,320,0.0,87.51,347.0
71.01,323,0.0,87.57,363.0
71.03,326,0.0,87.6,372.0
71.02,325,0.0,87.9,497.0
71.24,396,0.0,87.94,504.0
71.39,445,0.0,87.94,504.0
71.48,481,0.0,87.9,493.0
71.48,485,0.0,87.92,495.0
71.51,496,0.0,88.37,804.0
71.76,765,0.0,88.42,820.0
71.72,710,0.2,88.41,815.0
71.67,660,0.0,88.44,830.0
71.65,757,0.0,88.45,835.0
71.64,753,0.0,88.43,825.0
71.62,772,0.0,88.43,825.0
71.62,772,0.0,88.43,825.0
71.6,760,0.1,88.42,820.0
71.59,755,0.0,88.55,907.0
71.69,810,0.0,88.53,895.0
71.68,820,0.0,88.56,915.0
71.7,833,0.0,88.55,907.0
71.68,820,0.0,88.55,925.0
71.69,826,0.0,88.59,950.0
71.71,840,0.0,88.62,959.0
71.69,826,0.0,88.72,1040.0
71.77,880,0.0,88.74,1050.0
71.78,957,0.0,88.83,1100.0
71.79,965,0.0,88.69,1010.0
71.73,935,0.0,88.6,951.0
71.63,875,0.0,88.59,946.0
71.64,880,0.0,88.55,920.0
71.62,868,0.0,88.58,938.0
71.63,875,0.0,88.58,938.0
71.63,875,0.0,88.55,920.0
71.59,850,0.0,88.56,925.0
71.62,868,0.0,88.57,931.0
71.64,880,0.0,88.6,951.0
71.63,875,0.0,88.58,938.0
71.64,880,0.5,88.51,890.0
71.59,850,0.0,88.58,938.0
71.66,890,0.0,88.58,930.0
71.66,890,5.8,88.58,930.0
71.68,905,0.0,88.59,936.0
71.67,898,0.0,88.52,890.0
71.62,868,0.0,88.51,883.0
71.63,873,0.0,88.54,905.0
71.63,873,0.0,88.57,925.0
71.64,857,2.2,88.51,875.0
71.61,840,0.0,88.41,815.0
71.54,803,0.0,88.41,815.0
71.52,793,0.0,88.41,830.0
71.53,798,17.6,88.43,839.0
71.55,808,0.0,88.37,810.0
71.53,755,0.0,88.35,800.0
71.53,755,0.0,88.37,810.0
71.51,745,0.0,88.24,752.0
71.46,715,0.0,88.23,700.0
71.45,705,0.0,88.26,762.0
71.5,735,10.7,88.14,690.0
71.46,713,0.0,88.1,660.0
71.45,705,0.0,88.09,655.0
71.44,680,2.2,88.09,650.0
71.42,670,0.1,88.12,666.0
71.47,643,0.1,88.09,650.0
71.47,643,0.0,88.09,650.0
71.45,592,0.0,87.97,585.0
71.4,569,0.0,87.93,565.0
71.41,573,0.9,87.95,575.0
71.43,565,0.0,87.84,516.0
71.37,527,0.0,88.01,597.0
71.36,520,0.9,87.97,575.0
71.44,573,0.0,87.82,492.0
71.36,520,0.0,87.88,524.0
71.35,475,0.8,87.86,512.0
71.38,490,0.1,87.79,475.0
71.36,480,0.0,87.78,470.0
71.34,470,0.0,87.86,518.0
71.36,480,0.0,87.8,492.0
71.37,475,0.0,87.76,475.0
71.35,466,13.0,87.81,496.0
71.42,500,2.7,87.88,528.0
71.42,495,0.0,87.84,510.0
71.43,500,0.0,87.82,500.0
71.39,483,0.0,87.85,513.0
71.41,490,0.0,87.85,513.0
71.44,505,0.0,87.88,528.0
71.39,480,0.0,87.84,498.0
71.42,495,0.0,87.8,480.0
71.41,460,0.1,87.68,440.0
71.34,432,0.0,87.64,430.0
71.26,385,0.0,87.69,448.0
71.23,375,0.1,87.66,435.0
71.22,375,13.5,87.64,428.0
71.22,375,0.0,87.66,442.0
71.25,385,0.0,87.73,465.0
71.29,400,0.0,87.64,435.0
71.25,385,15.5,87.67,445.0
71.25,385,0.7,87.68,448.0
71.29,400,0.1,87.67,445.0
71.25,385,0.0,87.41,365.0
71.21,370,0.0,87.32,320.0
71.04,312,31.5,87.43,355.0
71.04,312,0.0,87.39,342.0
71.01,303,5.3,87.4,345.0
71.01,303,0.1,87.45,361.0
71.01,303,0.0,87.46,365.0
70.99,298,0.0,87.39,342.0
70.98,295,0.0,87.41,344.0
70.95,287,0.0,87.41,344.0
70.96,290,0.0,87.44,353.0
70.96,290,5.9,87.48,367.0
70.99,298,0.0,87.51,377.0
71.06,345,0.0,87.92,548.0
71.29,470,0.0,88.14,618.0
71.56,600,0.0,88.32,685.0
71.72,718,0.0,88.67,850.0
71.95,841,0.0,88.74,885.0
72.05,890,0.8,88.7,865.0
72.05,900,0.0,88.69,890.0
72.02,884,20.9,88.58,825.0
71.96,846,0.1,88.71,902.0
71.98,849,0.0,88.68,920.0
72.01,867,0.0,88.69,925.0
71.99,855,0.0,88.68,920.0
71.99,855,0.0,88.63,885.0
71.95,830,0.1,88.65,867.0
71.95,830,0.0,88.33,690.0
71.79,738,3.3,88.2,622.0
71.68,673,0.0,88.16,600.0
71.68,648,0.0,88.71,940.0
72.05,868,0.0,88.8,995.0
72.18,985,0.0,88.89,1050.0
72.23,990,0.0,89.06,1180.0
72.33,1140,2.3,89.11,1210.0
72.23,1020,0.0,88.66,907.0
71.95,804,0.6,88.55,833.0
71.96,810,1.0,88.53,820.0
71.92,785,0.0,88.58,852.0
71.94,798,1.9,88.6,866.0
71.97,875,0.1,88.58,852.0
71.97,875,6.4,88.59,860.0
71.99,888,27.1,88.71,942.0
72.05,893,0.0,88.68,922.0
72.03,880,0.0,88.72,950.0
72.04,887,0.0,88.67,915.0
72.0,860,150.1,88.61,873.0
72.07,905,9.7,88.8,1000.0
72.14,950,0.1,88.94,1150.0
72.29,1030,0.0,89.21,1360.0
72.46,1320,0.0,89.32,1500.0
72.42,1270,0.0,89.43,1660.0
72.56,1470,0.0,89.46,1650.0
72.46,1320,0.0,89.29,1480.0
72.33,1320,0.1,89.29,1480.0
72.29,1260,0.2,89.04,1270.0
72.09,1030,0.0,88.95,1110.0
72.02,970,24.2,88.9,1070.0
72.0,960,0.0,88.96,1140.0
72.05,993,1.5,89.09,1250.0
72.21,1180,7.8,89.18,1330.0
72.27,1250,0.1,89.22,1370.0
72.23,1200,2.6,88.8,1020.0
71.91,920,2.5,88.45,830.0
71.71,820,0.4,88.41,825.0
71.69,775,6.0,88.34,784.0
71.68,771,0.1,88.63,940.0
71.79,833,0.1,88.35,788.0
71.71,788,0.0,88.01,595.0
71.4,615,0.0,87.99,516.0
71.36,550,0.0,87.98,512.0
71.37,558,0.0,87.98,512.0
71.38,460,0.0,87.98,545.0
71.44,495,0.0,87.97,540.0
71.4,470,0.0,87.98,545.0
71.49,523,0.1,87.64,403.0
71.26,395,0.0,87.71,436.0
71.16,350,12.7,87.61,398.0
71.17,355,1.8,87.61,398.0
71.06,313,0.0,87.59,390.0
71.13,350,0.1,87.61,398.0
71.02,307,1.7,87.57,382.0
71.1,338,0.0,87.61,398.0
70.98,293,32.3,87.57,382.0
71.17,368,0.0,87.62,401.0
71.0,300,0.0,87.61,416.0
71.05,317,0.0,87.61,416.0
71.13,350,0.0,87.53,386.0
70.99,297,0.0,87.59,408.0
71.03,310,0.0,87.56,356.0
71.09,334,0.0,87.6,370.0
71.0,300,0.0,87.46,324.0
70.98,295,0.0,87.55,353.0
71.07,325,0.0,87.51,348.0
71.0,300,0.0,87.61,374.0
71.06,322,0.0,87.5,346.0
71.01,305,1.1,87.57,364.0
71.09,333,0.0,87.54,390.0
70.98,295,0.1,87.52,381.0
71.03,310,0.1,87.58,399.0
71.09,333,0.0,87.49,340.0
70.98,295,0.0,87.49,340.0
71.04,313,10.7,87.51,346.0
71.0,300,0.0,87.61,375.0
71.13,350,0.0,87.61,370.0
71.11,343,0.0,87.61,370.0
71.07,325,0.0,87.61,370.0
71.03,310,0.0,87.61,370.0
71.03,310,0.0,87.5,338.0
70.98,292,0.0,87.51,340.0
71.07,325,0.0,87.61,373.0
71.0,300,0.0,87.45,325.0
70.94,276,0.0,87.5,338.0
71.04,313,0.0,87.52,345.0
70.93,273,0.3,87.61,373.0
71.03,310,22.7,87.8,442.0
71.2,380,11.9,87.83,490.0
71.31,440,1.9,87.84,492.0
71.33,452,0.0,87.81,475.0
71.33,452,0.0,87.79,465.0
71.22,395,0.5,87.84,492.0
71.37,475,10.1,87.82,485.0
71.35,465,0.0,87.83,488.0
71.29,430,0.0,87.85,498.0
71.3,435,0.0,87.83,465.0
71.35,465,1.2,87.84,470.0
71.35,465,0.6,87.81,455.0
71.34,459,0.0,87.76,435.0
71.25,410,0.0,87.76,427.0
71.35,465,0.0,87.68,398.0
71.26,395,0.0,87.63,382.0
71.2,365,0.0,87.71,427.0
71.23,380,0.0,87.81,465.0
71.24,385,0.0,87.81,465.0
71.35,443,11.8,87.63,395.0
71.19,360,0.0,87.62,390.0
71.23,380,0.0,87.79,457.0
71.22,375,0.0,87.7,423.0
71.17,350,0.0,87.79,438.0
71.3,415,1.5,87.82,450.0
71.25,390,3.0,87.86,465.0
71.39,465,0.1,87.76,426.0
71.27,400,15.9,87.82,450.0
71.31,420,12.1,87.91,485.0
71.4,470,0.2,87.96,509.0
71.51,530,5.8,88.09,565.0
71.59,571,25.5,88.12,565.0
71.66,610,0.7,88.11,560.0
71.67,615,0.0,88.05,538.0
71.61,580,0.0,88.09,554.0
71.6,575,0.1,88.06,541.0
71.65,602,0.0,87.98,510.0
71.57,560,0.0,88.02,527.0
71.63,590,0.0,87.82,452.0
71.5,525,0.0,87.86,467.0
71.35,440,0.0,87.89,477.0
71.37,455,0.0,87.83,456.0
71.32,426,12.3,87.85,463.0
71.43,485,0.0,87.93,492.0
71.45,495,0.0,87.81,434.0
71.41,475,0.0,87.65,380.0
71.26,395,0.0,87.74,412.0
71.25,390,0.0,87.84,444.0
71.33,430,0.0,87.75,415.0
71.27,400,0.0,87.72,404.0
71.23,380,0.0,87.64,377.0
71.16,345,0.0,87.66,383.0
71.21,370,0.0,87.61,365.0
71.19,360,0.3,87.63,373.0
71.09,315,0.0,87.64,377.0
71.09,315,0.1,87.61,365.0
71.09,315,0.9,87.61,365.0
71.05,295,7.4,87.62,369.0
71.15,340,0.0,87.72,404.0
71.1,320,0.0,87.73,408.0
71.18,372,0.0,87.66,383.0
71.2,385,0.0,87.53,339.0
71.02,306,0.0,87.47,318.0
70.91,268,0.0,87.32,275.0
70.88,258,0.0,87.46,325.0
70.88,258,0.0,87.51,338.0
70.93,278,0.0,87.48,330.0
70.94,280,0.0,87.45,322.0
70.93,278,0.0,87.47,327.0
70.92,275,0.0,87.47,327.0
70.93,293,0.0,87.51,338.0
70.94,297,0.0,87.5,336.0
70.94,297,0.0,87.49,333.0
70.94,297,0.0,87.49,333.0
70.94,297,0.0,87.52,342.0
70.93,293,0.0,87.49,333.0
70.95,300,0.1,87.47,327.0
70.93,293,0.0,87.48,330.0
70.93,293,0.1,87.46,323.0
70.9,285,0.0,87.46,323.0
70.93,293,0.0,87.35,302.0
70.88,279,0.0,87.32,297.0
70.8,255,0.0,87.31,296.0
70.79,246,0.0,87.33,298.0
70.79,246,0.0,87.31,296.0
70.79,246,0.1,87.33,298.0
70.79,246,14.2,87.33,298.0
70.72,235,0.0,87.34,289.0
70.69,230,0.0,87.34,289.0
70.71,232,0.0,87.33,286.0
70.71,232,6.1,87.31,282.0
70.71,232,8.9,87.26,270.0
70.66,240,0.0,87.31,282.0
70.59,246,0.0,87.25,267.0
70.59,246,0.0,87.22,260.0
70.6,248,0.0,87.19,254.0
70.59,246,0.0,87.18,224.0
70.59,246,0.1,87.18,202.0
70.6,238,0.0,87.15,193.0
70.59,236,0.0,87.16,197.0
70.59,236,0.8,87.18,202.0
70.6,238,5.6,87.17,199.0
70.6,217,1.1,87.16,196.0
70.6,217,2.9,87.18,216.0
70.6,217,0.0,87.18,216.0
70.5,207,0.0,87.19,220.0
70.5,207,0.0,87.22,232.0
70.52,209,0.0,87.18,216.0
70.55,212,0.0,87.15,207.0
70.5,208,0.0,87.16,210.0
70.45,203,0.0,87.17,213.0
70.46,203,0.0,87.17,213.0
70.46,203,0.0,87.17,213.0
70.46,203,0.0,87.16,220.0
70.47,204,0.0,87.12,205.0
70.42,200,0.0,87.12,205.0
70.42,200,0.0,87.14,212.0
70.41,199,0.0,87.13,209.0
70.41,199,0.0,87.1,198.0
70.4,198,0.0,87.08,193.0
70.35,193,0.0,87.07,190.0
70.35,188,0.0,87.08,197.0
70.34,186,0.0,87.1,203.0
70.35,188,0.0,87.07,194.0
70.35,185,0.7,87.08,190.0
70.34,183,0.1,87.09,193.0
70.36,187,0.0,87.11,201.0
70.36,187,0.0,87.09,193.0
70.39,191,0.0,87.11,201.0
70.38,189,0.1,87.12,205.0
70.39,191,0.3,87.21,225.0
70.45,197,0.0,87.26,240.0
70.54,209,0.0,87.28,248.0
70.54,209,0.0,87.24,234.0
70.63,221,0.1,87.26,240.0
70.6,217,2.3,87.25,237.0
70.62,220,0.0,87.19,217.0
70.57,212,0.0,87.22,228.0
70.56,211,0.0,87.23,230.0
70.57,212,0.0,87.45,305.0
70.69,230,0.0,87.64,360.0
70.88,260,0.0,87.78,400.0
71.06,307,0.0,87.78,400.0
71.15,339,0.0,87.83,415.0
71.19,353,0.0,87.82,411.0
71.24,367,0.0,87.94,450.0
71.29,382,0.0,88.06,520.0
71.41,414,0.0,88.05,517.0
71.46,459,7.0,88.06,520.0
71.47,462,0.1,88.04,514.0
71.46,459,0.0,88.06,550.0
71.43,447,0.0,88.0,515.0
71.4,435,0.0,87.98,508.0
71.39,432,0.0,87.97,515.0
71.39,489,0.0,87.98,520.0
71.39,489,0.0,87.95,505.0
71.37,481,0.0,87.94,500.0
71.38,485,0.0,88.02,535.0
71.41,496,0.0,88.32,700.0
71.58,556,0.0,88.38,736.0
71.62,572,0.0,88.47,782.0
71.64,635,0.0,88.36,725.0
71.54,570,0.0,88.31,700.0
71.51,643,0.0,88.32,705.0
71.48,627,0.0,88.32,705.0
71.48,627,0.0,88.27,696.0
71.42,607,0.0,88.27,696.0
71.41,603,0.0,88.38,760.0
71.47,630,0.0,88.47,817.0
71.55,668,0.0,88.5,835.0
71.58,748,0.0,88.5,835.0
71.59,753,0.0,88.46,811.0
71.59,753,0.0,88.46,811.0
71.59,753,0.0,88.46,811.0
71.59,753,1.1,88.48,823.0
71.6,759,5.0,88.47,817.0
71.59,753,0.0,88.46,811.0
71.6,759,0.4,88.49,827.0
71.64,775,0.1,88.54,878.0
71.65,780,0.0,88.49,840.0
71.64,775,0.0,88.51,852.0
71.61,763,0.0,88.55,880.0
71.65,780,0.0,88.51,852.0
71.61,763,0.0,88.5,845.0
71.64,775,0.0,88.65,950.0
71.71,813,9.2,88.68,970.0
71.74,830,0.1,88.64,960.0
71.75,835,0.0,88.6,927.0
71.74,830,0.0,88.63,950.0
71.75,835,0.0,88.76,1050.0
71.83,875,8.1,88.6,927.0
71.78,860,0.0,88.77,1060.0
71.8,870,0.0,88.71,980.0
71.77,852,0.0,88.73,995.0
71.79,930,3.4,88.72,990.0
71.8,934,0.1,88.7,974.0
71.81,938,3.4,88.75,1010.0
71.83,948,0.0,88.73,995.0
71.81,938,0.0,88.7,974.0
71.78,925,0.1,88.76,1010.0
71.82,943,0.0,88.79,1030.0
71.83,948,0.0,88.93,1130.0
71.92,985,16.0,88.79,1030.0
71.87,965,0.0,88.76,1010.0
71.87,965,0.0,88.8,1040.0
71.91,983,0.0,88.87,1090.0
71.94,995,0.0,88.81,1040.0
71.88,968,0.0,88.75,1010.0
71.84,953,0.0,88.86,1080.0
71.88,978,0.0,88.8,1040.0
71.9,995,0.0,88.86,1080.0
71.9,995,0.0,88.82,1050.0
71.88,985,0.0,88.67,955.0
71.83,958,0.0,88.57,882.0
71.74,910,0.0,88.64,927.0
71.79,935,0.0,88.52,850.0
71.7,885,0.0,88.45,805.0
71.62,846,0.0,88.37,755.0
71.6,815,0.0,88.41,780.0
71.62,825,21.8,88.5,838.0
71.68,855,1.5,88.47,820.0
71.66,845,0.0,88.45,807.0
71.63,830,0.0,88.48,870.0
71.65,840,0.0,88.55,914.0
71.68,855,5.0,88.52,895.0
71.65,840,0.0,88.44,800.0
71.59,810,0.0,88.5,838.0
71.64,835,0.0,88.49,832.0
71.62,825,0.0,88.45,805.0
71.6,815,0.0,88.44,800.0
71.6,815,0.0,88.41,790.0
71.62,825,3.7,88.41,781.0
71.57,800,0.0,88.36,750.0
71.57,800,0.0,88.29,713.0
71.55,732,0.0,88.48,840.0
71.65,785,0.0,88.39,787.0
71.64,780,0.0,88.3,740.0
